Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
9844at7147	Single	ptg000431l_1	4857454	4872309	+	3435	735	0.58	0.5026857654431512	0	9844at7147_0	4857455_4857590_+|4868677_4869050_+|4869111_4871423_+|4871574_4872068_+|4872148_4872309_+
25792at7147	Duplicated	ptg000243l_1	5333523	5366189	+	1711	610	0.3988	1.0	0	25792at7147_9	5333524_5333600_+|5333877_5334612_+|5359702_5359908_+|5360054_5360858_+|5364656_5365030_+|5365295_5365776_+|5365838_5366017_+|5366115_5366189_+
25792at7147	Duplicated	ptg000142l_1	5086539	5107926	-	1715	610	0.3962	1.0	0	25792at7147_9	5107850_5107926_-|5106836_5107571_-|5100396_5100602_-|5099409_5100213_-|5087695_5088069_-|5086949_5087430_-|5086696_5086887_-|5086540_5086608_-
7270at7147	Single	ptg000148l_1	742646	756503	+	4305	848	0.7206	1.0	0	7270at7147_8	742647_742835_+|753198_753562_+|753731_756503_+
52586at7147	Single	ptg000149l_1	2322285	2323920	-	914	212	0.7037	1.0	0	52586at7147_6	2323623_2323920_-|2323301_2323563_-|2323102_2323239_-|2322286_2322315_-
5848at7147	Single	ptg000066l_1	2993486	3022407	+	3680	855	0.5804	0.9849802371541502	0	5848at7147_7	2993487_2993736_+|3001122_3002450_+|3007514_3008430_+|3021112_3021422_+|3021489_3022407_+
50546at7147	Single	ptg000055l_1	2620121	2626869	+	1229	330	0.5855	1.0	0	50546at7147_5	2620122_2620301_+|2620362_2620515_+|2620587_2621017_+|2626321_2626869_+
15248at7147	Single	ptg000222l_1	3827683	3847983	+	1676	391	0.6632	0.8296422487223168	0	15248at7147_9	3827684_3828116_+|3846962_3847983_+
3789at7147	Single	ptg000214l_1	1521559	1541457	+	1297	821	0.2914	0.9094311377245509	0	3789at7147_4	1521560_1522195_+|1529439_1530894_+|1530959_1531251_+|1531740_1532204_+|1532265_1532752_+|1541163_1541457_+
10506at7147	Single	ptg000329l_1	3115641	3197678	+	4682	904	0.8707	0.9817131857555341	0	10506at7147_4	3115642_3115889_+|3116366_3116549_+|3116626_3116694_+|3129465_3129661_+|3185383_3187485_+|3197420_3197678_+
52283at7147	Single	ptg000140l_1	3308965	3309992	+	712	252	0.4678	0.8558823529411764	0	52283at7147_0	3308966_3309707_+|3309856_3309992_+
51530at7147	Duplicated	ptg000279l_1	4649109	4671039	+	604	203	0.5708	0.9473684210526315	0	51530at7147_3	4649110_4649475_+|4670761_4671039_+
51530at7147	Duplicated	ptg000395l_1	546313	563733	+	600	203	0.5662	0.9473684210526315	0	51530at7147_3	546314_546679_+|563455_563733_+
12192at7147	Single	ptg000032l_1	17177708	17179796	-	2787	604	0.7497	1.0	0	12192at7147_0	17177709_17179796_-
63988at7147	Single	ptg000083l_1	1313741	1320820	+	505	187	0.4406	1.0	0	63988at7147_4	1313742_1313838_+|1313906_1314004_+|1314064_1314224_+|1314289_1314696_+|1320806_1320820_+
25955at7147	Duplicated	ptg000011l_1	2651761	2653101	-	1440	333	0.6497	0.7992565055762082	0	25955at7147_2	2652320_2653101_-|2651762_2652254_-
25955at7147	Duplicated	ptg000363l_1	1049431	1050778	-	1412	333	0.6176	0.7992565055762082	0	25955at7147_2	1049432_1050778_-
13719at7147	Single	ptg000316l_1	10292303	10330547	-	2353	770	0.485	0.9710743801652892	0	13719at7147_4	10330236_10330547_-|10329374_10330171_-|10307501_10308946_-|10307313_10307431_-|10292304_10292592_-
29364at7147	Single	ptg000015l_1	2520489	2549681	+	2080	447	0.7046	1.0	0	29364at7147_7	2520490_2520610_+|2520672_2520971_+|2528200_2528845_+|2528905_2529020_+|2529116_2529650_+|2549634_2549681_+
51624at7147	Single	ptg000186l_1	6754181	6755279	-	1123	186	0.8105	0.44665461121157324	0	51624at7147_7	6755127_6755279_-|6754858_6755061_-|6754557_6754705_-|6754382_6754492_-|6754182_6754308_-
71486at7147	Single	ptg000179l_1	2218743	2219115	+	614	87	0.9758	1.0	0	71486at7147_0	2218744_2219115_+
22792at7147	Single	ptg000075l_1	1664960	1686730	-	3034	716	0.6694	0.9513274336283186	0	22792at7147_6	1686194_1686730_-|1685855_1686126_-|1667048_1667777_-|1665153_1666058_-|1664961_1665092_-
94at7147	Single	ptg000041l_1	14940081	15026917	-	14864	3025	0.5922	0.9750277469478358	0	94at7147_7	15026740_15026917_-|15001820_15002130_-|15000368_15001753_-|14978844_14980203_-|14978560_14978781_-|14968302_14968725_-|14964864_14968217_-|14962328_14963003_-|14962031_14962256_-|14952295_14955783_-|14951310_14952229_-|14945392_14946409_-|14944606_14945318_-|14940082_14940612_-
14488at7147	Single	ptg000123l_1	4620755	4663481	+	3054	537	0.9462	0.9951298701298701	0	14488at7147_3	4620756_4620950_+|4624235_4624331_+|4639269_4639390_+|4639476_4639590_+|4650100_4650206_+|4662164_4662639_+|4662702_4663214_+|4663274_4663481_+
18686at7147	Single	ptg000032l_1	424078	445135	+	3358	805	0.5649	1.0	0	18686at7147_5	424079_424239_+|432280_433547_+|433616_433713_+|442253_442428_+|442490_442874_+|442936_443109_+|443174_443398_+|443549_443748_+|443852_444562_+|444722_444851_+|444939_445135_+
34132at7147	Single	ptg000102l_1	12312152	12331650	+	2004	455	0.4728	1.0	0	34132at7147_5	12312153_12312177_+|12317480_12317589_+|12317639_12317773_+|12317839_12319512_+|12320317_12321010_+|12321076_12321186_+|12331273_12331482_+|12331555_12331650_+
5032at7147	Single	ptg000005l_1	8367379	8406869	+	4019	838	0.7048	0.919732441471572	0	5032at7147_1	8367380_8367499_+|8392326_8393915_+|8400786_8401982_+|8406545_8406664_+|8406744_8406869_+
15769at7147	Single	ptg000064l_1	1544483	1556927	-	1759	261	0.5789	0.9845916795069337	0	15769at7147_0	1555680_1556927_-|1555474_1555608_-|1544944_1545026_-|1544484_1544814_-
15115at7147	Single	ptg000137l_1	9915350	9917306	+	1378	443	0.4654	0.9849170437405732	0	15115at7147_2	9915351_9917306_+
38422at7147	Single	ptg000351l_1	258735	271733	-	707	239	0.4825	0.987220447284345	0	38422at7147_2	271610_271733_-|271423_271545_-|258736_259394_-
77013at7147	Single	ptg000015l_1	7255396	7255606	+	195	47	0.6	0.660377358490566	0	77013at7147_5	7255397_7255606_+
73648at7147	Single	ptg000329l_1	2863071	2864304	+	993	224	0.5197	1.0	0	73648at7147_0	2863072_2864304_+
9424at7147	Single	ptg000286l_1	2072294	2074908	-	1879	598	0.479	0.9138755980861244	0	9424at7147_3	2073958_2074908_-|2073144_2073744_-|2072295_2073082_-
62135at7147	Single	ptg000148l_1	8169515	8170868	+	722	251	0.4556	0.975669099756691	0	62135at7147_8	8169516_8170544_+|8170746_8170868_+
4568at7147	Single	ptg000061l_1	1578327	1598324	-	4757	1126	0.6773	1.0	0	4568at7147_1	1598147_1598324_-|1587061_1589016_-|1586855_1587003_-|1586568_1586789_-|1585808_1586509_-|1578899_1579436_-|1578661_1578772_-|1578328_1578589_-
51631at7147	Single	ptg000014l_1	9388084	9389125	-	779	156	0.5543	1.0	0	51631at7147_7	9389072_9389125_-|9388869_9389003_-|9388630_9388808_-|9388400_9388569_-|9388085_9388332_-
70927at7147	Single	ptg000136l_1	6455955	6456477	+	384	146	0.4971	0.9542857142857143	0	70927at7147_5	6455956_6456477_+
9059at7147	Single	ptg000015l_1	13386550	13426997	-	2268	929	0.3784	0.956973293768546	0	9059at7147_5	13426922_13426997_-|13397911_13398694_-|13396913_13397789_-|13394918_13396786_-|13386551_13386748_-
42811at7147	Single	ptg000106l_1	1171222	1172239	-	916	259	0.5544	0.9764309764309764	0	42811at7147_2	1171630_1172239_-|1171432_1171566_-|1171223_1171359_-
23969at7147	Single	ptg000052l_1	8114287	8184766	-	2026	429	0.7143	0.9460431654676259	0	23969at7147_7	8184596_8184766_-|8133984_8134552_-|8115671_8115721_-|8115207_8115488_-|8115018_8115144_-|8114698_8114930_-|8114288_8114507_-
25640at7147	Single	ptg000362l_1	3401925	3526163	-	2254	358	0.932	0.8306010928961749	0	25640at7147_7	3526102_3526163_-|3525908_3526020_-|3457757_3457824_-|3437617_3437686_-|3422584_3422820_-|3422325_3422459_-|3421936_3422257_-|3421163_3421277_-|3420982_3421106_-|3401926_3402043_-
1216at7147	Single	ptg000081l_1	55876	68179	+	6749	1364	0.7652	0.9878714372346877	0	1216at7147_8	55877_56058_+|56117_56246_+|56315_56459_+|56529_57196_+|57260_58378_+|58440_58832_+|58927_59111_+|61996_62225_+|62454_62641_+|62705_63294_+|66941_68030_+|68093_68179_+
69947at7147	Single	ptg000474l_1	6391502	6402544	-	523	94	0.8673	0.6647058823529411	0	69947at7147_1	6402364_6402544_-|6391503_6391660_-
26791at7147	Single	ptg000123l_1	4771888	4774387	-	1667	422	0.6196	0.9849340866290018	0	26791at7147_5	4774319_4774387_-|4773895_4774056_-|4773684_4773836_-|4773454_4773627_-|4773180_4773383_-|4772912_4773112_-|4772650_4772846_-|4772214_4772406_-|4771889_4772119_-
65379at7147	Duplicated	ptg000193l_1	4313791	4314553	-	608	145	0.5928	0.949238578680203	0	65379at7147_5	4314420_4314553_-|4314013_4314301_-|4313792_4313950_-
65379at7147	Duplicated	ptg000025l_1	98542	99306	+	608	145	0.5928	0.949238578680203	0	65379at7147_5	98543_98676_+|98795_99083_+|99148_99306_+
35326at7147	Single	ptg000409l_1	1974373	1981949	-	2176	408	0.7412	1.0	0	35326at7147_1	1981890_1981949_-|1981741_1981794_-|1981217_1981527_-|1980957_1981096_-|1975483_1975736_-|1974863_1975418_-|1974664_1974800_-|1974374_1974481_-
31137at7147	Single	ptg000351l_1	6042443	6081016	-	593	124	0.5615	0.7844827586206896	0	31137at7147_0	6080876_6081016_-|6044760_6044940_-|6042656_6042750_-|6042444_6042587_-
43757at7147	Single	ptg000201l_1	2071248	2081518	-	2380	323	0.9956	1.0	0	43757at7147_0	2081157_2081518_-|2079503_2079704_-|2079266_2079415_-|2071853_2072023_-|2071564_2071789_-|2071249_2071490_-
7181at7147	Single	ptg000032l_1	1866143	1876325	+	4501	725	0.9955	1.0	0	7181at7147_2	1866144_1866791_+|1874310_1876325_+
54050at7147	Single	ptg000102l_1	12269926	12270927	-	848	190	0.6875	0.9090909090909091	0	54050at7147_8	12270795_12270927_-|12270320_12270732_-|12269927_12270097_-
32292at7147	Duplicated	ptg000473l_1	271071	272190	-	1581	312	0.8016	1.0	0	32292at7147_3	271072_272190_-
32292at7147	Duplicated	ptg000126l_1	399355	400432	+	1582	312	0.8273	0.9623655913978495	0	32292at7147_3	399356_400432_+
1846at7147	Single	ptg000350l_1	498380	728374	+	10214	1171	0.8475	1.0	0	1846at7147_9	498381_498559_+|545450_546084_+|562958_562986_+|563511_564173_+|564270_565565_+|571735_572641_+|572762_573646_+|584664_584992_+|635244_635502_+|687333_687408_+|715631_716452_+|719678_719794_+|719961_720150_+|720253_720447_+|720534_720743_+|728144_728374_+
14525at7147	Single	ptg000064l_1	934952	981165	-	2390	612	0.5588	1.0	0	14525at7147_1	981059_981165_-|945730_946401_-|941498_942303_-|940356_940420_-|935725_935826_-|934953_935654_-
36309at7147	Single	ptg000002l_1	2456837	2457680	+	442	189	0.3727	0.838006230529595	0	36309at7147_8	2456838_2457169_+|2457230_2457680_+
53126at7147	Single	ptg000149l_1	17293462	17305350	+	966	183	0.766	1.0	0	53126at7147_7	17293463_17293555_+|17304364_17304509_+|17304596_17304683_+|17304843_17304965_+|17305031_17305194_+|17305260_17305350_+
22915at7147	Single	ptg000075l_1	10716472	10736532	-	2176	524	0.6601	0.983249581239531	0	22915at7147_4	10736463_10736532_-|10736004_10736394_-|10735685_10735917_-|10735407_10735620_-|10735142_10735334_-|10734960_10735069_-|10717174_10717292_-|10716677_10717017_-|10716473_10716613_-
49525at7147	Single	ptg000205l_1	3016545	3033721	-	1122	221	0.8038	0.7963525835866262	0	49525at7147_3	3033485_3033721_-|3027671_3027852_-|3027420_3027573_-|3016546_3016767_-
71120at7147	Single	ptg000132l_1	256028	257430	+	633	275	0.3607	1.0	0	71120at7147_1	256029_256516_+|256579_256954_+|257016_257183_+|257314_257430_+
38188at7147	Duplicated	ptg000063l_1	4043759	4044725	-	1326	246	0.719	0.9821958456973294	0	38188at7147_3	4043760_4044725_-
38188at7147	Duplicated	ptg000041l_1	17873241	17874207	+	1310	246	0.713	0.9821958456973294	0	38188at7147_3	17873242_17874207_+
48182at7147	Single	ptg000218l_1	3141808	3142975	+	762	231	0.495	0.8942598187311178	0	48182at7147_6	3141809_3141849_+|3142067_3142278_+|3142332_3142975_+
18316at7147	Single	ptg000001l_1	8671854	8674133	+	1646	441	0.5527	0.9651162790697675	0	18316at7147_3	8671855_8673136_+|8673700_8674133_+
57326at7147	Single	ptg000137l_1	1907597	2013065	+	776	162	0.7446	1.0	0	57326at7147_9	1907598_1907655_+|1924250_1924302_+|1924377_1924496_+|1978192_1978268_+|1994383_1994518_+|2012958_2013065_+
43242at7147	Single	ptg000214l_1	1498219	1505412	-	794	271	0.4272	1.0	0	43242at7147_8	1504454_1505412_-|1498500_1498613_-|1498220_1498367_-
47607at7147	Single	ptg000053l_1	1410770	1430496	-	1033	224	0.7203	0.9014084507042254	0	47607at7147_4	1430302_1430496_-|1410771_1411343_-
70047at7147	Single	ptg000255l_1	416550	417778	+	470	86	0.7593	1.0	0	70047at7147_0	416551_416587_+|416721_416881_+|417653_417778_+
57893at7147	Single	ptg000005l_1	3236338	3243085	-	806	205	0.5325	1.0	0	57893at7147_8	3242988_3243085_-|3236631_3237255_-|3236339_3236575_-
16416at7147	Single	ptg000203l_1	3191632	3207856	-	3505	657	0.8412	0.38076736279747453	0	16416at7147_2	3207797_3207856_-|3206776_3207740_-|3191633_3192965_-
33167at7147	Single	ptg000075l_1	13591703	13625276	-	3505	316	0.7465	1.0	0	33167at7147_7	13625151_13625276_-|13624778_13625047_-|13617815_13618614_-|13617667_13617757_-|13617494_13617607_-|13600679_13600835_-|13592126_13592936_-|13591916_13592045_-|13591704_13591802_-
43623at7147	Single	ptg000149l_1	10629105	10630005	-	1021	254	0.6559	0.96875	0	43623at7147_5	10629449_10630005_-|10629106_10629382_-
59703at7147	Single	ptg000014l_1	4697107	4697887	-	834	180	0.6231	0.9188191881918819	0	59703at7147_1	4697108_4697887_-
13892at7147	Single	ptg000043l_1	2267025	2269168	+	2773	557	0.8799	0.9934533551554828	0	13892at7147_1	2267026_2267238_+|2267367_2268697_+|2268814_2269048_+|2269124_2269168_+
39895at7147	Single	ptg000214l_1	6289658	6290651	+	544	189	0.3982	0.9024390243902439	0	39895at7147_4	6289659_6290651_+
51456at7147	Single	ptg000089l_1	1301592	1302249	-	521	198	0.4529	0.8043478260869565	0	51456at7147_5	1301593_1302249_-
47775at7147	Single	ptg000089l_1	1250038	1251082	-	781	260	0.4756	0.9557522123893806	0	47775at7147_3	1250717_1251082_-|1250039_1250629_-
11311at7147	Single	ptg000074l_1	7722852	7737270	-	1196	627	0.3003	0.7461847389558233	0	11311at7147_4	7735653_7737270_-|7722853_7724057_-
51633at7147	Duplicated	ptg000355l_1	1245211	1277117	-	1206	253	0.7666	0.7756756756756756	0	51633at7147_7	1277001_1277117_-|1247215_1247555_-|1245515_1245677_-|1245212_1245451_-
51633at7147	Duplicated	ptg000123l_1	599561	643514	-	1206	253	0.7666	0.7756756756756756	0	51633at7147_7	643398_643514_-|602606_602946_-|599861_600023_-|599562_599801_-
6414at7147	Single	ptg000318l_1	2196335	2219669	+	2746	687	0.5132	0.9801724137931035	0	6414at7147_0	2196336_2198206_+|2198268_2198451_+|2202004_2202289_+|2202367_2202910_+|2202973_2203144_+|2217279_2217491_+|2217560_2217712_+|2219409_2219669_+
2048at7147	Single	ptg000408l_1	1908811	1916356	-	7039	1632	0.5648	0.9904555314533623	0	2048at7147_3	1916208_1916356_-|1915611_1916068_-|1912650_1915549_-|1912402_1912587_-|1912056_1912335_-|1911000_1912000_-|1910340_1910938_-|1908812_1910273_-
16321at7147	Single	ptg000038l_1	11825494	11828956	-	2703	624	0.7149	1.0	0	16321at7147_1	11828842_11828956_-|11828182_11828693_-|11827032_11828057_-|11825653_11825971_-|11825495_11825580_-
52991at7147	Single	ptg000106l_1	13862429	13875513	+	1141	201	0.9694	0.9308943089430894	0	52991at7147_6	13862430_13862459_+|13862928_13863124_+|13875054_13875513_+
977at7147	Single	ptg000106l_1	1516946	1533804	+	6286	1461	0.6271	0.9788771539744302	0	977at7147_5	1516947_1517221_+|1527448_1528124_+|1528190_1528879_+|1529024_1529448_+|1529513_1529705_+|1530136_1531100_+|1531167_1531263_+|1531324_1532300_+|1532363_1532911_+|1532972_1533160_+|1533457_1533601_+|1533668_1533804_+
31691at7147	Single	ptg000313l_1	5154361	5155797	-	697	154	0.4363	0.9907192575406032	0	31691at7147_2	5154712_5155797_-|5154362_5154568_-
62292at7147	Duplicated	ptg000038l_1	1681566	1682980	-	545	152	0.5494	0.9529411764705882	0	62292at7147_1	1682844_1682980_-|1682629_1682735_-|1682476_1682563_-|1681567_1681720_-
62292at7147	Duplicated	ptg000474l_1	1059234	1060673	+	545	152	0.5494	0.9529411764705882	0	62292at7147_1	1059235_1059371_+|1059481_1059587_+|1059650_1059737_+|1060520_1060673_+
59078at7147	Single	ptg000437l_1	1547473	1556011	-	811	155	1.0	1.0	0	59078at7147_0	1555997_1556011_-|1547474_1547929_-
28637at7147	Single	ptg000029l_1	1782652	1784633	-	2293	468	0.7242	0.8203517587939698	0	28637at7147_3	1783222_1784633_-|1782653_1783139_-
304at7147	Single	ptg000068l_1	7482148	7527623	+	13680	3658	0.5551	0.9861544461778471	0	304at7147_6	7482149_7482578_+|7499192_7499454_+|7504877_7508306_+|7508384_7509163_+|7509464_7510092_+|7510159_7510310_+|7511732_7516486_+|7516545_7516860_+|7516922_7519772_+|7519834_7520028_+|7520087_7520555_+|7527486_7527623_+
65148at7147	Single	ptg000003l_1	156636	157890	-	577	108	0.5336	0.9907407407407407	0	65148at7147_2	157743_157890_-|156826_157222_-|156637_156760_-
62190at7147	Single	ptg000351l_1	1825401	1826267	-	725	186	0.5581	1.0	0	62190at7147_3	1826240_1826267_-|1825402_1826171_-
59276at7147	Single	ptg000475l_1	255210	256532	-	910	275	0.4359	1.0	0	59276at7147_0	255785_256532_-|255211_255722_-
16390at7147	Single	ptg000170l_1	3459972	3497990	+	1998	363	0.6109	0.9916666666666667	0	16390at7147_5	3459973_3460037_+|3460133_3460342_+|3475088_3475776_+|3487169_3487267_+|3487337_3487604_+|3487667_3487886_+|3497585_3497740_+|3497811_3497990_+
14739at7147	Single	ptg000337l_1	1222204	1224585	-	1732	467	0.5856	0.9029605263157895	0	14739at7147_5	1224374_1224585_-|1222388_1223687_-|1222205_1222327_-
40735at7147	Single	ptg000089l_1	5596143	5597271	+	465	229	0.3384	0.8063725490196079	0	40735at7147_0	5596144_5596308_+|5596420_5596803_+|5596873_5597271_+
3601at7147	Duplicated	ptg000005l_1	8929109	8941519	-	4951	997	0.7219	1.0	0	3601at7147_1	8941422_8941519_-|8941178_8941358_-|8940127_8941027_-|8931185_8932302_-|8930590_8931043_-|8929472_8930537_-|8929110_8929188_-
3601at7147	Duplicated	ptg000410l_1	489389	509957	-	4962	997	0.72	1.0	0	3601at7147_1	509860_509957_-|509619_509799_-|508571_509471_-|491560_492677_-|490878_491331_-|489760_490825_-|489390_489468_-
38358at7147	Single	ptg000071l_1	788463	803101	-	1115	435	0.4182	0.998371335504886	0	38358at7147_2	803032_803101_-|802065_802973_-|789206_789383_-|788464_789118_-
66653at7147	Single	ptg000329l_1	3721604	3722411	+	1022	224	0.7175	0.96415770609319	0	66653at7147_8	3721605_3722411_+
34864at7147	Single	ptg000255l_1	1580000	1581396	+	1332	335	0.5759	0.9385593220338984	0	34864at7147_5	1580001_1580336_+|1580397_1581396_+
47966at7147	Duplicated	ptg000390l_1	5313512	5351147	+	782	212	0.5498	1.0	0	47966at7147_0	5313513_5313578_+|5313791_5313889_+|5337351_5337479_+|5343927_5344289_+|5350998_5351147_+
47966at7147	Duplicated	ptg000069l_1	229912	287526	+	776	212	0.5461	1.0	0	47966at7147_0	229913_229978_+|230190_230288_+|257336_257464_+|279256_279618_+|287377_287526_+
33709at7147	Single	ptg000081l_1	142173	143882	+	1664	377	0.7253	0.9120879120879121	0	33709at7147_9	142174_142220_+|142387_142774_+|142837_143128_+|143365_143882_+
15913at7147	Single	ptg000170l_1	3613562	3615710	+	3194	617	0.8478	0.9957924263674615	0	15913at7147_2	3613563_3615710_+
24241at7147	Duplicated	ptg000085l_1	1034118	1043880	-	1840	496	0.5448	0.9685157421289355	0	24241at7147_3	1043175_1043880_-|1034119_1035326_-
24241at7147	Duplicated	ptg000355l_1	390459	397392	-	1839	496	0.5448	0.9685157421289355	0	24241at7147_3	396687_397392_-|390460_391667_-
15780at7147	Single	ptg000081l_1	6740089	6742998	+	3404	695	0.7374	0.982532751091703	0	15780at7147_0	6740090_6740185_+|6740319_6742308_+|6742388_6742998_+
10848at7147	Duplicated	ptg000316l_1	1412059	1414294	+	2883	515	0.7909	0.9897959183673469	0	10848at7147_4	1412060_1413629_+|1413699_1414147_+|1414208_1414294_+
10848at7147	Duplicated	ptg000067l_1	7794904	7797129	+	2877	518	0.7895	0.9897959183673469	0	10848at7147_4	7794905_7796474_+|7796535_7796983_+|7797043_7797129_+
11909at7147	Single	ptg000130l_1	2520684	2530368	+	1450	377	0.4396	1.0	0	11909at7147_1	2520685_2520840_+|2527911_2528245_+|2528656_2528827_+|2528905_2530368_+
6484at7147	Single	ptg000052l_1	3077933	3140058	-	3935	726	0.6296	1.0	0	6484at7147_0	3139924_3140058_-|3129765_3129900_-|3128411_3129696_-|3126826_3127509_-|3125700_3126712_-|3125478_3125637_-|3125254_3125394_-|3115411_3115487_-|3077934_3078144_-
18875at7147	Single	ptg000194l_1	18825052	18827200	+	1897	479	0.6067	0.9934640522875817	0	18875at7147_7	18825053_18825139_+|18825203_18826049_+|18826210_18826904_+|18826979_18827200_+
3921at7147	Single	ptg000222l_1	3617911	3654829	+	4790	837	0.505	0.993537268418785	0	3921at7147_1	3617912_3618181_+|3628305_3632143_+|3637333_3637997_+|3638084_3638275_+|3640296_3640800_+|3654231_3654362_+|3654512_3654829_+
63623at7147	Single	ptg000316l_1	4926695	4943951	+	710	163	0.6751	0.9847715736040609	0	63623at7147_5	4926696_4927163_+|4943829_4943951_+
50821at7147	Single	ptg000082l_1	4621371	4623742	+	788	256	0.5306	1.0	0	50821at7147_5	4621372_4621446_+|4621517_4621639_+|4623048_4623631_+|4623694_4623742_+
57525at7147	Single	ptg000137l_1	9797384	9797972	-	779	175	0.7245	1.0	0	57525at7147_1	9797385_9797972_-
26000at7147	Single	ptg000168l_1	1830704	1838106	+	1559	332	0.6638	1.0	0	26000at7147_0	1830705_1830812_+|1830877_1831663_+|1837673_1838106_+
